"ID","subspecies","authority","code","comment","status","species","species_id","inaturalist","taxonID","notes"
2590,"Chalcophaps stephani mortoni","Ramsay, EP, 1882",,,,"Chalcophaps stephani",2015,22253,"https://www.inaturalist.org/taxa/720868",
2589,"Chalcophaps stephani stephani","Pucheran, 1853",,,,"Chalcophaps stephani",2015,22254,"https://www.inaturalist.org/taxa/720869",
2588,"Chalcophaps stephani wallacei","Brüggemann, 1877",,,,"Chalcophaps stephani",2015,22255,"https://www.inaturalist.org/taxa/720870",
6798,"Chalcopsitta atra atra","(Scopoli, 1786)",,,,"Chalcopsitta atra",4306,22256,"https://www.inaturalist.org/taxa/720871",
6797,"Chalcopsitta atra bernsteini","Rosenberg, HKB, 1861",,,,"Chalcopsitta atra",4306,22257,"https://www.inaturalist.org/taxa/720872",
6799,"Chalcopsitta atra insignis","Oustalet, 1878",,,,"Chalcopsitta atra",4306,22258,"https://www.inaturalist.org/taxa/720873",
6800,"Chalcopsitta duivenbodei duivenbodei","Dubois, AJC, 1884",,,,"Chalcopsitta duivenbodei",4307,22259,"https://www.inaturalist.org/taxa/720874",
6801,"Chalcopsitta duivenbodei syringanuchalis","Neumann, 1915",,,,"Chalcopsitta duivenbodei",4307,22260,"https://www.inaturalist.org/taxa/720875",
6804,"Chalcopsitta scintillata chloroptera","Salvadori, 1876",,,,"Chalcopsitta scintillata",4308,22261,"https://www.inaturalist.org/taxa/720876",
6802,"Chalcopsitta scintillata rubrifrons","Gray, GR, 1858",,,,"Chalcopsitta scintillata",4308,22262,"https://www.inaturalist.org/taxa/720877",
6803,"Chalcopsitta scintillata scintillata","(Temminck, 1835)",,,,"Chalcopsitta scintillata",4308,22263,"https://www.inaturalist.org/taxa/720878",
4610,"Chalcostigma herrani herrani","(Delattre & Bourcier, 1846)",,,,"Chalcostigma herrani",3108,22264,"https://www.inaturalist.org/taxa/720879",
4609,"Chalcostigma herrani tolimae","Kleinschmidt, O, 1927",,,,"Chalcostigma herrani",3108,22265,"https://www.inaturalist.org/taxa/720880",
4605,"Chalcostigma olivaceum olivaceum","(Lawrence, 1864)",,,,"Chalcostigma olivaceum",3105,22266,"https://www.inaturalist.org/taxa/720881",
4604,"Chalcostigma olivaceum pallens","Carriker, 1935",,,,"Chalcostigma olivaceum",3105,22267,"https://www.inaturalist.org/taxa/720882",
4606,"Chalcostigma stanleyi stanleyi","(Bourcier, 1851)",,,,"Chalcostigma stanleyi",3106,22268,"https://www.inaturalist.org/taxa/720883",
4607,"Chalcostigma stanleyi versigulare","Zimmer, JT, 1924",,,,"Chalcostigma stanleyi",3106,22269,"https://www.inaturalist.org/taxa/720884",
4608,"Chalcostigma stanleyi vulcani","(Gould, 1852)",,,,"Chalcostigma stanleyi",3106,22270,"https://www.inaturalist.org/taxa/720885",
4429,"Chalybura buffonii aeneicauda","Lawrence, 1865",,,,"Chalybura buffonii",2999,22271,"https://www.inaturalist.org/taxa/720886",
4428,"Chalybura buffonii buffonii","(Lesson, R, 1832)",,,,"Chalybura buffonii",2999,22272,"https://www.inaturalist.org/taxa/720887",
4430,"Chalybura buffonii caeruleogaster","(Gould, 1847)",,,,"Chalybura buffonii",2999,19669,"https://www.inaturalist.org/taxa/718124",
4427,"Chalybura buffonii micans","Bangs & Barbour, 1922",,,,"Chalybura buffonii",2999,22273,"https://www.inaturalist.org/taxa/720888",
4434,"Chalybura urochrysia intermedia","Hartert & Hartert, C, 1894",,,,"Chalybura urochrysia",3000,,,
4432,"Chalybura urochrysia isaurae","(Gould, 1861)",,,,"Chalybura urochrysia",3000,22274,"https://www.inaturalist.org/taxa/720889",
4431,"Chalybura urochrysia melanorrhoa","Salvin, 1865",,,,"Chalybura urochrysia",3000,22275,"https://www.inaturalist.org/taxa/720890",
4433,"Chalybura urochrysia urochrysia","(Gould, 1861)",,,,"Chalybura urochrysia",3000,22276,"https://www.inaturalist.org/taxa/720891",
15161,"Chamaea fasciata fasciata","(Gambel, 1845)",,,,"Chamaea fasciata",8213,22277,"https://www.inaturalist.org/taxa/720892",
15162,"Chamaea fasciata henshawi","Ridgway, 1882",,,,"Chamaea fasciata",8213,22278,"https://www.inaturalist.org/taxa/720893",
15159,"Chamaea fasciata margra","Browning, 1992",,,,"Chamaea fasciata",8213,22279,"https://www.inaturalist.org/taxa/720894",
15158,"Chamaea fasciata phaea","Osgood, 1899",,,,"Chamaea fasciata",8213,22280,"https://www.inaturalist.org/taxa/720895",
15160,"Chamaea fasciata rufula","Ridgway, 1903",,,,"Chamaea fasciata",8213,22281,"https://www.inaturalist.org/taxa/720896",
339,"Chamaepetes goudotii fagani","Chubb, C, 1917",,,,"Chamaepetes goudotii",301,22282,"https://www.inaturalist.org/taxa/720897",
337,"Chamaepetes goudotii goudotii","(Lesson, R, 1828)",,,,"Chamaepetes goudotii",301,22283,"https://www.inaturalist.org/taxa/720898",
341,"Chamaepetes goudotii rufiventris","(Tschudi, 1843)",,,,"Chamaepetes goudotii",301,22284,"https://www.inaturalist.org/taxa/720899",
338,"Chamaepetes goudotii sanctaemarthae","Chapman, 1912",,,,"Chamaepetes goudotii",301,22285,"https://www.inaturalist.org/taxa/720900",
340,"Chamaepetes goudotii tschudii","Taczanowski, 1886",,,,"Chamaepetes goudotii",301,19492,"https://www.inaturalist.org/taxa/714032",
8211,"Chamaeza campanisona berlepschi","Stolzmann, 1926",,,,"Chamaeza campanisona",4596,22286,"https://www.inaturalist.org/taxa/720901",
8216,"Chamaeza campanisona boliviana","Hellmayr & Seilern, 1912",,,,"Chamaeza campanisona",4596,22287,"https://www.inaturalist.org/taxa/720902",
8217,"Chamaeza campanisona campanisona","(Lichtenstein, MHK, 1823)","SSP","Includes C. c. tshororo. HBW 8, p. 705.",,"Chamaeza campanisona",4596,22288,"https://www.inaturalist.org/taxa/720903",
8207,"Chamaeza campanisona columbiana","von Berlepsch & Stolzmann, 1896",,,,"Chamaeza campanisona",4596,22289,"https://www.inaturalist.org/taxa/720904",
8215,"Chamaeza campanisona fulvescens","Salvin & Godman, 1882",,,,"Chamaeza campanisona",4596,22290,"https://www.inaturalist.org/taxa/720905",
8210,"Chamaeza campanisona huachamacarii","Phelps & Phelps Jr, 1951",,,,"Chamaeza campanisona",4596,22291,"https://www.inaturalist.org/taxa/720906",
8214,"Chamaeza campanisona obscura","Zimmer, JT & Phelps, 1944",,,,"Chamaeza campanisona",4596,22292,"https://www.inaturalist.org/taxa/720907",
8209,"Chamaeza campanisona olivacea","Tschudi, 1844",,,,"Chamaeza campanisona",4596,22293,"https://www.inaturalist.org/taxa/720908",
8208,"Chamaeza campanisona punctigula","Chapman, 1924",,,,"Chamaeza campanisona",4596,22294,"https://www.inaturalist.org/taxa/720909",
8212,"Chamaeza campanisona venezuelana","Ménégaux & Hellmayr, 1906",,,,"Chamaeza campanisona",4596,22296,"https://www.inaturalist.org/taxa/720911",
8213,"Chamaeza campanisona yavii","Phelps & Phelps Jr, 1947",,,,"Chamaeza campanisona",4596,22297,"https://www.inaturalist.org/taxa/720912",
8223,"Chamaeza mollissima mollissima","Sclater, PL, 1855",,,,"Chamaeza mollissima",4601,22298,"https://www.inaturalist.org/taxa/720913",
8224,"Chamaeza mollissima yungae","Carriker, 1935",,,,"Chamaeza mollissima",4601,22299,"https://www.inaturalist.org/taxa/720914",
8220,"Chamaeza nobilis fulvipectus","Todd, 1927",,,,"Chamaeza nobilis",4597,22300,"https://www.inaturalist.org/taxa/720915",
8219,"Chamaeza nobilis nobilis","Gould, 1855",,,,"Chamaeza nobilis",4597,22301,"https://www.inaturalist.org/taxa/720916",
8218,"Chamaeza nobilis rubida","Zimmer, JT, 1932",,,,"Chamaeza nobilis",4597,22302,"https://www.inaturalist.org/taxa/720917",
8222,"Chamaeza turdina chionogaster","Hellmayr, 1906",,,,"Chamaeza turdina",4600,22303,"https://www.inaturalist.org/taxa/720918",
8221,"Chamaeza turdina turdina","Cabanis & Heine, 1859",,,,"Chamaeza turdina",4600,22304,"https://www.inaturalist.org/taxa/720919",
2075,"Charadrius alexandrinus alexandrinus","Linnaeus, 1758",,,,"Charadrius alexandrinus",1561,16441,"https://www.inaturalist.org/taxa/605868",
2076,"Charadrius alexandrinus dealbatus","(Swinhoe, 1870)","AL","C.a.dealbatus is treated as a subspecies of Kentish Plover following Rheindt et al 2011;",,"Charadrius alexandrinus",1561,15954,"https://www.inaturalist.org/taxa/558814",
2077,"Charadrius alexandrinus nihonensis","Deignan, 1941","AS","Recognize C.a.nihonensis following Kennerley et al 2008",,"Charadrius alexandrinus",1561,34224,"https://www.inaturalist.org/taxa/985587",
2078,"Charadrius alexandrinus seebohmi","Hartert & Jackson, AC, 1915",,,,"Charadrius alexandrinus",1561,16442,"https://www.inaturalist.org/taxa/605869",
2083,"Charadrius bicinctus bicinctus","Jardine & Selby, 1827",,,,"Charadrius bicinctus",1570,14443,"https://www.inaturalist.org/taxa/413441",
2084,"Charadrius bicinctus exilis","Falla, 1978",,,,"Charadrius bicinctus",1570,14444,"https://www.inaturalist.org/taxa/413442",
2057,"Charadrius dubius curonicus","Gmelin, JF, 1789",,,,"Charadrius dubius",1551,17809,"https://www.inaturalist.org/taxa/697954",
2059,"Charadrius dubius dubius","Scopoli, 1786",,,,"Charadrius dubius",1551,22305,"https://www.inaturalist.org/taxa/720920",
2058,"Charadrius dubius jerdoni","(Legge, 1880)",,,,"Charadrius dubius",1551,22306,"https://www.inaturalist.org/taxa/720921",
2055,"Charadrius hiaticula hiaticula","Linnaeus, 1758",,,,"Charadrius hiaticula",1548,22307,"https://www.inaturalist.org/taxa/720922",
2054,"Charadrius hiaticula psammodromus","Salomonsen, 1930",,,,"Charadrius hiaticula",1548,,,
2056,"Charadrius hiaticula tundrae","(Lowe, 1915)",,,,"Charadrius hiaticula",1548,17810,"https://www.inaturalist.org/taxa/697955",
2090,"Charadrius leschenaultii columbinus","Wagler, 1829",,,,"Charadrius leschenaultii",1572,14891,"https://www.inaturalist.org/taxa/496177",
2092,"Charadrius leschenaultii leschenaultii","Lesson, R, 1826",,,,"Charadrius leschenaultii",1572,14304,"https://www.inaturalist.org/taxa/338992",
2091,"Charadrius leschenaultii scythicus","Carlos, Roselaar & Voisin, 2012",,,,"Charadrius leschenaultii",1572,22308,"https://www.inaturalist.org/taxa/720923",
2073,"Charadrius marginatus arenaceus","Clancey, 1971",,,,"Charadrius marginatus",1560,17811,"https://www.inaturalist.org/taxa/697957",
2072,"Charadrius marginatus marginatus","Vieillot, 1818",,,,"Charadrius marginatus",1560,17812,"https://www.inaturalist.org/taxa/697958",
2071,"Charadrius marginatus mechowi","(Cabanis, 1884)","SSP","Includes hesperius. Fry et al, 1988.",,"Charadrius marginatus",1560,16192,"https://www.inaturalist.org/taxa/568493",
2074,"Charadrius marginatus tenellus","Hartlaub, 1861",,,,"Charadrius marginatus",1560,22309,"https://www.inaturalist.org/taxa/720924",
2067,"Charadrius melodus circumcinctus","(Ridgway, 1874)",,,,"Charadrius melodus",1554,,,
2068,"Charadrius melodus melodus","Ord, 1824",,,,"Charadrius melodus",1554,,,
2086,"Charadrius mongolus atrifrons","Wagler, 1829",,,,"Charadrius mongolus",1571,14446,"https://www.inaturalist.org/taxa/413444",
2088,"Charadrius mongolus mongolus","Pallas, 1776",,,,"Charadrius mongolus",1571,14445,"https://www.inaturalist.org/taxa/413443",
2085,"Charadrius mongolus pamirensis","(Richmond, 1896)",,,,"Charadrius mongolus",1571,17813,"https://www.inaturalist.org/taxa/697959",
2087,"Charadrius mongolus schaeferi","Meyer de Schauensee, 1937",,,,"Charadrius mongolus",1571,22310,"https://www.inaturalist.org/taxa/720925",
2089,"Charadrius mongolus stegmanni","Portenko, 1939",,,,"Charadrius mongolus",1571,14035,"https://www.inaturalist.org/taxa/236966",
2079,"Charadrius nivosus nivosus","(Cassin, 1858)",,,,"Charadrius nivosus",1562,14036,"https://www.inaturalist.org/taxa/236967",
2080,"Charadrius nivosus occidentalis","(Cabanis, 1872)",,,,"Charadrius nivosus",1562,19671,"https://www.inaturalist.org/taxa/718126",
2052,"Charadrius obscurus aquilonius","Dowding, 1994","SSP","Subspecies follow Gill, BJ et al 2010",,"Charadrius obscurus",1547,14648,"https://www.inaturalist.org/taxa/465614",
2053,"Charadrius obscurus obscurus","Gmelin, JF, 1789","SSP",,,"Charadrius obscurus",1547,14676,"https://www.inaturalist.org/taxa/468751",
2082,"Charadrius pallidus pallidus","Strickland, 1853",,,,"Charadrius pallidus",1566,17814,"https://www.inaturalist.org/taxa/697960",
2081,"Charadrius pallidus venustus","Fischer, GA & Reichenow, 1884",,,,"Charadrius pallidus",1566,22311,"https://www.inaturalist.org/taxa/720926",
2070,"Charadrius tricollaris bifrontatus","Cabanis, 1882",,,,"Charadrius tricollaris",1558,16533,"https://www.inaturalist.org/taxa/627662",
2069,"Charadrius tricollaris tricollaris","Vieillot, 1818",,,,"Charadrius tricollaris",1558,16534,"https://www.inaturalist.org/taxa/627663",
2066,"Charadrius vociferus peruvianus","(Chapman, 1920)",,,,"Charadrius vociferus",1553,22312,"https://www.inaturalist.org/taxa/720927",
2065,"Charadrius vociferus ternominatus","Bangs & Kennard, 1920",,,,"Charadrius vociferus",1553,22313,"https://www.inaturalist.org/taxa/720928",
2064,"Charadrius vociferus vociferus","Linnaeus, 1758",,,,"Charadrius vociferus",1553,22314,"https://www.inaturalist.org/taxa/720929",
2061,"Charadrius wilsonia beldingi","(Ridgway, 1919)",,,,"Charadrius wilsonia",1552,14830,"https://www.inaturalist.org/taxa/486393",
2062,"Charadrius wilsonia cinnamominus","(Ridgway, 1919)",,,,"Charadrius wilsonia",1552,22315,"https://www.inaturalist.org/taxa/720930",
2063,"Charadrius wilsonia crassirostris","von Spix, 1825",,,,"Charadrius wilsonia",1552,22316,"https://www.inaturalist.org/taxa/720931",
2060,"Charadrius wilsonia wilsonia","Ord, 1814",,,,"Charadrius wilsonia",1552,22317,"https://www.inaturalist.org/taxa/720932",
6773,"Charmosyna josefinae cyclopum","Hartert, 1930",,,,"Charmosyna josefinae",4288,22318,"https://www.inaturalist.org/taxa/720933",
6772,"Charmosyna josefinae josefinae","(Finsch, 1873)",,,,"Charmosyna josefinae",4288,22319,"https://www.inaturalist.org/taxa/720934",
6774,"Charmosyna josefinae sepikiana","Neumann, 1922",,,,"Charmosyna josefinae",4288,22320,"https://www.inaturalist.org/taxa/720935",
6776,"Charmosyna papou goliathina","Rothschild & Hartert, 1911",,,,"Charmosyna papou",4289,22321,"https://www.inaturalist.org/taxa/720936",
6775,"Charmosyna papou papou","(Scopoli, 1786)",,,,"Charmosyna papou",4289,22322,"https://www.inaturalist.org/taxa/720937",
6778,"Charmosyna papou stellae","Meyer, AB, 1886",,,,"Charmosyna papou",4289,22323,"https://www.inaturalist.org/taxa/720938",
6777,"Charmosyna papou wahnesi","Rothschild, 1906",,,,"Charmosyna papou",4289,22324,"https://www.inaturalist.org/taxa/720939",
6765,"Charmosyna placentis intensior","(Kinnear, 1928)",,,,"Charmosyna placentis",4283,22325,"https://www.inaturalist.org/taxa/720940",
6767,"Charmosyna placentis ornata","Mayr, 1940",,,,"Charmosyna placentis",4283,22326,"https://www.inaturalist.org/taxa/720941",
6769,"Charmosyna placentis pallidior","(Rothschild & Hartert, 1905)",,,,"Charmosyna placentis",4283,22327,"https://www.inaturalist.org/taxa/720942",
6766,"Charmosyna placentis placentis","(Temminck, 1835)",,,,"Charmosyna placentis",4283,22328,"https://www.inaturalist.org/taxa/720943",
6768,"Charmosyna placentis subplacens","(Sclater, PL, 1876)",,,,"Charmosyna placentis",4283,22329,"https://www.inaturalist.org/taxa/720944",
6770,"Charmosyna pulchella pulchella","Gray, GR, 1859",,,,"Charmosyna pulchella",4287,22330,"https://www.inaturalist.org/taxa/720945",
6771,"Charmosyna pulchella rothschildi","(Hartert, 1930)",,,,"Charmosyna pulchella",4287,22331,"https://www.inaturalist.org/taxa/720946",
6763,"Charmosyna rubronotata kordoana","(Meyer, AB, 1874)",,,,"Charmosyna rubronotata",4282,22332,"https://www.inaturalist.org/taxa/720947",
6764,"Charmosyna rubronotata rubronotata","(Wallace, 1862)",,,,"Charmosyna rubronotata",4282,22333,"https://www.inaturalist.org/taxa/720948",
11598,"Chasiempis sandwichensis bryani","Pratt, 1979",,,,"Chasiempis sandwichensis",6696,14037,"https://www.inaturalist.org/taxa/236968",
11597,"Chasiempis sandwichensis ridgwayi","Stejneger, 1887",,,,"Chasiempis sandwichensis",6696,14038,"https://www.inaturalist.org/taxa/236969",
11596,"Chasiempis sandwichensis sandwichensis","(Gmelin, JF, 1789)",,,,"Chasiempis sandwichensis",6696,14039,"https://www.inaturalist.org/taxa/236970",
5318,"Chelidoptera tenebrosa brasiliensis","Sclater, PL, 1862",,,,"Chelidoptera tenebrosa",3496,19181,"https://www.inaturalist.org/taxa/711345",
5316,"Chelidoptera tenebrosa pallida","Cory, 1913","SSP","Add: Rasmussen & Collar, 2002; Restall et al, 2006",,"Chelidoptera tenebrosa",3496,19182,"https://www.inaturalist.org/taxa/711346",
5317,"Chelidoptera tenebrosa tenebrosa","(Pallas, 1782)",,,,"Chelidoptera tenebrosa",3496,19180,"https://www.inaturalist.org/taxa/711344",
167,"Chen caerulescens atlantica","Kennard, 1927",,,,"Chen caerulescens",88,,,
166,"Chen caerulescens caerulescens","(Linnaeus, 1758)",,,,"Chen caerulescens",88,,,
12509,"Chersomanes albofasciata albofasciata","(Lafresnaye, 1836)",,,,"Chersomanes albofasciata",7067,17815,"https://www.inaturalist.org/taxa/697961",
12508,"Chersomanes albofasciata alticola","Roberts, 1932",,,,"Chersomanes albofasciata",7067,17816,"https://www.inaturalist.org/taxa/697962",
12506,"Chersomanes albofasciata arenaria","(Reichenow, 1904)",,,,"Chersomanes albofasciata",7067,17817,"https://www.inaturalist.org/taxa/697963",
12507,"Chersomanes albofasciata barlowi","White, CMN, 1961",,,,"Chersomanes albofasciata",7067,17818,"https://www.inaturalist.org/taxa/697964",
12505,"Chersomanes albofasciata boweni","(Meyer de Schauensee, 1931)",,,,"Chersomanes albofasciata",7067,17819,"https://www.inaturalist.org/taxa/697965",
12503,"Chersomanes albofasciata erikssoni","(Hartert, 1907)",,,,"Chersomanes albofasciata",7067,17820,"https://www.inaturalist.org/taxa/697967",
12510,"Chersomanes albofasciata garrula","(Smith, A, 1846)",,,,"Chersomanes albofasciata",7067,17821,"https://www.inaturalist.org/taxa/697968",
12504,"Chersomanes albofasciata kalahariae","(Ogilvie-Grant, 1912)",,,,"Chersomanes albofasciata",7067,17822,"https://www.inaturalist.org/taxa/697969",
12511,"Chersomanes albofasciata macdonaldi","(Winterbottom, 1958)",,,,"Chersomanes albofasciata",7067,17823,"https://www.inaturalist.org/taxa/697970",
12502,"Chersomanes albofasciata obscurata","(Hartert, 1907)",,,,"Chersomanes albofasciata",7067,22334,"https://www.inaturalist.org/taxa/720949",
12842,"Chersophilus duponti duponti","(Vieillot, 1824)",,,,"Chersophilus duponti",7154,22335,"https://www.inaturalist.org/taxa/720950",
12843,"Chersophilus duponti margaritae","(Koenig, AF, 1888)",,,,"Chersophilus duponti",7154,22336,"https://www.inaturalist.org/taxa/720951",
2015,"Chionis minor crozettensis","(Sharpe, 1896)",,,,"Chionis minor",1491,18697,"https://www.inaturalist.org/taxa/709505",
2014,"Chionis minor marionensis","Reichenow, 1908",,,,"Chionis minor",1491,18696,"https://www.inaturalist.org/taxa/709504",
2016,"Chionis minor minor","Hartlaub, 1841",,,,"Chionis minor",1491,18698,"https://www.inaturalist.org/taxa/709506",
2017,"Chionis minor nasicornis","Reichenow, 1904",,,,"Chionis minor",1491,18699,"https://www.inaturalist.org/taxa/709507",
9306,"Chiroxiphia pareola atlantica","Dalmas, 1900",,,,"Chiroxiphia pareola",5710,22337,"https://www.inaturalist.org/taxa/720952",
9309,"Chiroxiphia pareola napensis","Miller, W, 1908",,,,"Chiroxiphia pareola",5710,22338,"https://www.inaturalist.org/taxa/720953",
9307,"Chiroxiphia pareola pareola","(Linnaeus, 1766)",,,,"Chiroxiphia pareola",5710,22339,"https://www.inaturalist.org/taxa/720954",
9308,"Chiroxiphia pareola regina","Sclater, PL, 1856",,,,"Chiroxiphia pareola",5710,22340,"https://www.inaturalist.org/taxa/720955",
9504,"Chlamydera guttata carteri","Mathews, 1920",,,,"Chlamydera guttata",5794,19417,"https://www.inaturalist.org/taxa/713089",
9503,"Chlamydera guttata guttata","Gould, 1862",,,,"Chlamydera guttata",5794,19416,"https://www.inaturalist.org/taxa/713088",
9507,"Chlamydera lauterbachi lauterbachi","Reichenow, 1897",,,,"Chlamydera lauterbachi",5797,19420,"https://www.inaturalist.org/taxa/713093",
9508,"Chlamydera lauterbachi uniformis","Rothschild, 1931",,,,"Chlamydera lauterbachi",5797,19421,"https://www.inaturalist.org/taxa/713094",
9505,"Chlamydera nuchalis nuchalis","(Jardine & Selby, 1830)",,,,"Chlamydera nuchalis",5795,19418,"https://www.inaturalist.org/taxa/713091",
9506,"Chlamydera nuchalis orientalis","Gould, 1879",,,,"Chlamydera nuchalis",5795,19419,"https://www.inaturalist.org/taxa/713092",
1760,"Chlamydotis undulata fuertaventurae","(Rothschild & Hartert, 1894)",,,,"Chlamydotis undulata",1264,14854,"https://www.inaturalist.org/taxa/490066",
1761,"Chlamydotis undulata undulata","(Jacquin, 1784)",,,,"Chlamydotis undulata",1264,18476,"https://www.inaturalist.org/taxa/708474",
15204,"Chleuasicus atrosuperciliaris atrosuperciliaris","Godwin-Austen, 1877",,,,"Chleuasicus atrosuperciliaris",8227,22341,"https://www.inaturalist.org/taxa/720956",
15203,"Chleuasicus atrosuperciliaris oatesi","(Sharpe, 1903)",,,,"Chleuasicus atrosuperciliaris",8227,22342,"https://www.inaturalist.org/taxa/720957",
2336,"Chlidonias hybrida delalandii","(Mathews, 1912)","TAX","Includes C. h. sclateri. Dickinson, 2003.",,"Chlidonias hybrida",1810,22343,"https://www.inaturalist.org/taxa/720958",
